File,Mean_RR,STD_RR,SD1_Rest,SD2_Rest,SD1_Exercise,SD2_Exercise,SD1_Recovery,SD2_Recovery
VPS50W.txt,893.3739876131491,120.64867438016913,67.37889569008671,113.79473465712488,46.73638684229306,85.00068305571408,57.67822157096857,108.6867495153747
HJZG150W.txt,633.5460690145856,92.65760902078966,27.415190982906054,61.582884803561775,7.344834300996239,21.49251838159543,24.090780548459875,57.072350357596726
MSGM150W.txt,578.8190045248869,106.70211901799608,33.622560033553015,79.37713153624689,2.6731010078951702,11.438968726057423,19.822019252775032,78.55146655785967
MFSC100W.txt,707.5794320798158,114.93227853103066,38.573333363654555,85.64254572306133,9.920605326382105,29.287935217270594,34.11257167341891,108.22157670451232
MSGM50W.txt,716.5765901392548,68.79879262553887,34.22859206489961,77.82754035553245,41.56477095247605,73.26140908599938,23.256712856177522,75.18569467573604
jarl50wD.txt,778.9902636916836,87.36358422368653,35.45001123699817,98.6807953530401,40.39301540835871,69.05879539468273,35.72216968777535,93.34291759127736
rvz250wD.txt,535.1869941389897,95.86107073510232,9.392167728767888,41.059820738785355,2.3195629960914355,15.238622669692852,4.132964474664306,25.527651208842222
ayme100wD.txt,687.6659498207886,68.22551332560485,34.4376415686722,76.24331200320337,21.518996883933887,43.78523863907716,17.859390959191618,54.510381273829445
rvz200wD.txt,591.6083204930662,85.34995877184976,16.05117400428666,57.95665270869422,5.004164932000809,18.24957059888446,10.795510472303564,47.60549186224236
JGCA200W.txt,574.0763016157989,75.68989606265063,17.762590913892716,77.50674085140393,4.699032469441695,15.780649513047257,12.45649393546359,48.184280100777606
ALSG250W.txt,546.7344018317115,148.3808447161482,34.51811118818641,87.75166375219368,1.7330192453339883,8.274734709240262,23.575605014203013,88.59448303442973
MFSC250W.txt,568.0162818235642,177.23083403575015,60.537623774109015,143.93906551076162,2.462498704212389,20.058817280969393,17.730239909529338,85.87183818312829
MFSC150W.txt,689.6409788166545,144.81878059111676,56.470940693928085,138.86019181281617,7.0771223728344905,27.408637852283096,32.13330567080414,90.80371062322858
ALSG50W.txt,999.8396866840731,184.57780741176816,91.69694651404701,150.60925255705357,70.2466674349345,105.79976377843522,94.76226684733282,163.015183146481
alg100wD.txt,639.3115628123959,63.9437067300607,16.554579959849747,65.97941230192659,12.366823770507041,26.941241633260727,11.5749209346266,56.55055344165585
bcli200wD.txt,558.3900555898703,122.52772229179583,22.40307340990782,95.66732134902236,3.5193378399373825,10.074769106569182,9.168772063712616,51.80889400866045
VPS150Wtts.txt,735.2607692307693,148.53941357102386,46.30535656391847,114.34679241579765,4.904690057076446,30.214064078845677,41.92015872587244,101.4871708576183
JGCA150W.txt,597.8562519488619,66.33103085229729,17.19532815461303,52.83782982612976,8.752443267904953,17.280311953179552,11.707257319696183,60.46524812080587
jarl100wD.txt,764.3939763939763,124.37749697802235,50.178182509931545,117.66585310846204,32.53298628325642,60.5692977937026,43.60986384660128,104.98289076396864
MSGM200W.txt,608.7887725975262,160.69967865002323,45.86438981956619,108.22330606279503,1.9918764128434858,10.93219006254972,32.2556056583277,120.35371041627494
VPS200W.txt,752.8764705882353,197.36883764621447,40.918275986831524,90.80066472132064,4.586677956745937,26.553689689222136,64.84645167688026,137.84681757090496
alg50wD.txt,637.3846409574468,47.26569440750042,9.664478803206846,41.52638123143134,10.044374163314368,32.93535693743689,14.304610022001613,57.97611252133798
JGCA50W.txt,588.016539050536,41.051527427142844,11.736956485434527,41.99221231340259,7.7769661827423935,31.714776381860226,10.483912610531174,50.28954251171715
alg250wD.txt,502.16800213675214,120.49919242762333,19.36510293126431,76.42668913187056,1.8658794024582173,15.44678279160419,5.365373616306062,35.308330006026175
ayme150wrD.txt,652.4308637760328,107.46249196764305,31.701134715609438,82.50852403257889,7.938001090568621,28.547585612218953,22.661856854581906,82.81101782250435
rvz150wD.txt,625.6807653575025,66.68615376784577,13.44874208223468,56.6393534494615,7.177494225540292,21.513559256406218,11.318167123235037,52.77385780588416
bcli100wD.txt,701.5596497628603,94.80740957128987,23.31874002521655,70.92046887779533,8.774964387392123,28.92111482651005,20.815588243207568,69.56124083671881
rvz50wD.txt,679.9766040411201,52.53917178050415,17.44434832435819,58.463873117632524,13.839569922948254,40.18243820895754,14.257219978418036,60.14960276263464
HJZG50W.txt,687.143879742305,58.808906898065274,22.371749871382264,56.942502625744346,19.284115708117596,55.432846006653676,22.474674158267266,59.92713937953191
JGCA100W.txt,619.8994243142566,63.2439766737789,23.686953839154114,64.73053967967401,15.298600875734358,36.69552046775913,15.418487581464701,59.09145957764894
alg200wD.txt,581.1749545178897,118.37684843231588,25.59970627253973,82.23109311082789,1.6809096695162324,12.42353854604342,11.224317089143867,43.22489056940374
VPS100W.txt,724.5670268107243,103.09677098182286,36.15484555551105,103.43681476726242,8.218215286788245,31.891049880805117,29.903111086165918,103.76843917287248
jarl200wD.txt,564.9678505817513,122.32799216937545,25.347533645878332,104.55815027191697,3.9816520264356,21.684714081158173,15.239101782051732,67.51500621883393
bcli150wD.txt,648.9461143695015,96.51101368252213,39.96558609578288,82.1255590501532,5.852964863788014,20.585983587835173,20.176061399793753,89.51199286780198
ALSG200W.txt,643.7832941965784,145.61573508361644,26.539498864899464,95.40344284350337,2.2647949654834574,14.441491882759031,32.12980870359864,110.58882743117196
JGCA250W.txt,525.9045392022008,80.31522126092098,12.658238667372498,54.906107375096276,3.1694772608572492,11.611868810245296,9.287882530736589,37.48111140467295
